Nigma Galaxy Sea - Execration,Nigma Galaxy - Execration
Project Eversio - Gamefist,Project Eversio - GameFist
Giresunspor - Antalyaspor,Giresunspor - Antalyaspor
Basaksehir FK - Adana Demirspor,Basaksehir - Adana Demirspor
Galatasaray - Gaziantep FK,Galatasaray - Gaziantep
Alanyaspor - Goztepe SK,Alanyaspor - Goztepe
Kayserispor - Fatih Karagumruk SK,Kayserispor - Karagumruk
Konyaspor - Fenerbahce,Konyaspor - Fenerbahce
Hatayspor - Besiktas,Hatayspor - Besiktas
Altay Izmir - Sivasspor,Altay Izmir - Sivasspor
Kasimpasa - Malatya Bld Spor,Kasimpasa - Yeni Malatya
Trabzonspor - Caykur Rizespor,Trabzonspor - Rizespor
Mbeya Kwanza - Biashara United,Mbeya Kwanza - Biashara United
IFK Taby FK - IF Brommapojkarna,Taby - Brommapojkarna
GAIS - Norrby IF,GAIS - Norrby
Vasalunds IF - Jönköpings Södra,Vasalunds - Jonkopings
Helsingborgs IF - IK Brage,Helsingborg - Brage
Akropolis IF - Trelleborgs FF,Akropolis - Trelleborgs
Hammarby IF DFF K - Linköpings FC K,Hammarby - Linkopings
AIK K - Vittsjo GIK K,AIK - Vittsjo
Mjällby AIF - Hammarby IF,Mjallby - Hammarby
Degerfors IF - IFK Göteborg,Degerfors - IFK Goteborg
IFK Norrköping - IF Elfsborg,Norrkoping - Elfsborg
BK Häcken - Kalmar FF,Hacken - Kalmar
Varbergs BoIS - Östersunds FK,Varbergs - Ostersunds
IK Sirius - Malmö FF,Sirius - Malmo
Yverdon - Thun,Yverdon-Sport - Thun
FC Schaffhausen - FC Wil 1900,Schaffhausen - Wil
Kriens - Stade Lausanne-Ouchy,Kriens - Lausanne Ouchy
Neuchatel Xamax - FC Winterthur,Xamax - Winterthur
FC Vaduz - FC Aarau,Vaduz - Aarau
Lugano - FC Servette,Lugano - Servette
Lausanne - Luzern,Lausanne - Luzern
Sion - Grasshoppers,Sion - Grasshoppers
Zurich - Basel,FC Zurich - Basel
St. Gallen - Young Boys,St. Gallen - Young Boys
St. Mirren - Dundee FC,St. Mirren - Dundee FC
Ross County - Hibernian,Ross County - Hibernian
Dundee United - St. Johnstone,Dundee Utd - St. Johnstone
Celtic - Livingston,Celtic - Livingston
Aberdeen - Hearts,Aberdeen - Hearts
NK Triglav Kranj - Fuzinar,Triglav Kranj - Fuzinar
Nafta - Beltinci,Nafta - Beltinci
AS Trenčín - Slovan Bratysława,Trencin - Sl. Bratysława
Zilina - Z. Moravce,Zilina - Zlate Moravce
Rużomberok - ŠKF Sereď,Ruzomberok - Sered
Michalovce - Pohronie,Michalovce - Pohronie
Liptovský Mikuláš - Dunajska Streda,Liptovsky Mikulas - Dunajska Streda
FC Spartak Trnava - Senica,Sp. Trnava - Senica
FK Proleter Nowy Sad - FK Vojvodina,Proleter - Vojvodina
FK Partizan - FK Cukaricki,Partizan Belgrad - Cukaricki
FK Vozdovac - FK TSC Backa Topola,Vozdovac - Backa Topola
CSA Steaua Bucuresti - Concordia Chiajna,Steaua Bukareszt - Concordia Chiajna
Rapid - U Craiova 1948 SA,Rapid Bukareszt - U. Craiova 1948
FC Uta Arad - Chindia Targoviste,UTA Arad - Chindia Targoviste
FC CFR 1907 Cluj - FC Voluntari,CFR Cluj - Voluntari
Universitatea Craiova 1948 CS - CS Mioveni,Univ. Craiova - Mioveni
FC Botosani - Farul Constanta,Botosani - Farul Constanta
FC Khimki - FC Ural Jekaterinburg,Khimki - Ural
FC Arsenal Tula - PFC Sochi,Tula - Sochi
FC UFA - Akhmat Grozny,Ufa - Grozny
FC Krasnodar - FC Kryliya Sovetov Samara,Krasnodar - Samara
FC Rubin Kazan - CSKA Moskwa,Rubin Kazań - CSKA Moskwa
Zenit St. Petersburg - FC Dinamo Moscow,St. Petersburg - Dyn. Moskwa
Académica U23 - Vitória Guimaraes U23,Coimbra U23 - V. Guimaraes U23
Vizela U23 - Sporting Braga U23,Vizela U23 - Braga U23
Alverca - Uniao Santarem,Alverca - Santarem
São João de Ver - Vitoria Guimaraes II,Sao Joao de Ver - V. Guimaraes B
Sporting Farens - FC Penafiel,Farense - Penafiel
Varzim SC - UD Vilafranquense,Varzim - Vilafranquense
CD Feirense - Casa Pia AC,Feirense - Casa Pia
Rio Ave FC - Academico de Viseu FC,Rio Ave - Viseu
CD Mafra - SC Covilha,Mafra - Covilha
CF Estrela - FC Porto B,Estrela - FC Porto B
Leixoes SC - Sl Benfica B,Leixoes - Benfica B
GD Chaves - Trofense,Chaves - Trofense
Moreirense FC - FC Pacos Ferreira,Moreirense - P. Ferreira
Braga - Portimonense SC,Braga - Portimonense
Famalicao - FC Vizela,Famalicao - Vizela
Belenenses SAD - CD Santa Clara,Belenenses - Santa Clara
CS Maritimo Madeira - Gil Vicente FC,Maritimo - Gil Vicente
Sp. Lizbona - Vitoria Guimaraes,Sp. Lizbona - V. Guimaraes
GD Estoril Praia - Benfica,Estoril - Benfica
FC Porto - Boavista,FC Porto - Boavista
FC Arouca - CD Tondela,Arouca - Tondela
Legia - Pogoń,Legia - Pogoń
W. Płock - W. Kraków,W. Płock - W. Kraków
Jagiellonia Białystok - Piast,Jagiellonia - Piast
G. Zabrze - Zagłębie Lubin,G. Zabrze - Zagłębie L.
Warta Poznań - Lechia Gdańsk,Warta - Lechia
Nieciecza - Śląsk Wrocław,Nieciecza - Śląsk
Stal Mielec - Lech,Mielec - Lech
Cracovia  - Radomiak Radom,Cracovia - Radomiak
B. Gdynia - Unia Janikowo,B. Gdynia - Janikowo
Motor Lublin - Stal Rzeszów,M. Lublin - Stal Rzeszów
Ruch Chorzów - Olimpia Elbląg,Ruch Chorzów - Elbląg
Pogoń Siedlce - Radunia Stężyca,Siedlce - Stężyca
Śląsk Wrocław II - Znicz Pruszków,Śląsk II - Pruszków
Lech Poznań II - Wigry Suwałki,Lech II - Suwałki
Hutnik Kraków - Wisła Puławy,Hutnik - Puławy
GKS Bełchatów - Sokół Ostróda,Bełchatów - Ostróda
Garbarnia Kraków - Kalisz,Garbarnia - Kalisz
Puszcza Niepołomice - GKS Tychy,Niepołomice - Tychy
Podbeskidzie - Głogów,Podbeskidzie - Głogów
Sandecja - Sosnowiec,Sandecja - Sosnowiec
Legnica - Arka,Legnica - Arka
ŁKS Łódź - Górnik Polkowice,ŁKS Łódź - Polkowice
Resovia - Widzew Łódź,Resovia - Widzew
GKS 1962 Jastrzębie - GKS Katowice,Jastrzębie - GKS Katowice
Korona - Odra Opole,Korona - Opole
Olsztyn - S. Częstochowa,Olsztyn - Skra Częstochowa
Cienciano del Cuzco - Alianza Lima,Club Cienciano - Alianza Lima
Club Nacional Asuncion - River Plate Asuncion,Nacional Asuncion - River Plate Asuncion
Costa del Este FC - Alianza FC Panama,Costa Del Este - Alianza FC
Pakistan Navy - Lyallpur FC,Pakistan Navy - Lyallpur
Ullensaker/Kisa - Hamarkameratene,Ullensaker/Kisa - Ham Kam
Stjordals-Blink IL - Jerv,Stjordal - Jerv
Start - Strømmen,Start - Strommen
Sandnes Ulf - Sogndal,Sandnes - Sogndal
Raufoss - Ranheim,Raufoss - Ranheim
Fredrikstad - Asane,Fredrikstad - Asane
KFUM Oslo - Aalesunds FK,KFUM Oslo - Aalesunds
Grorud - Bryne,Grorud - Bryne
SC Preussen Munster - Schalke II,Preussen Munster - Schalke II
Berliner AK 07 - Chemie Leipzig,Berliner AK - Chemie Lipsk
VSG Altglienicke - Hertha BSC Am.,Altglienicke - Hertha II
Weiche Flensburg - Holstein Kiel II,Flensburg - Holstein Kiel II
FC Memmingen - SV Heimstetten,Memmingen - Heimstetten
SpVgg Unterhaching - TSV Aubstadt,Unterhaching - Aubstadt
Bayern M. II - Augsburg II,Bayern II - Augsburg II
SC Verl - Osnabruck,SC Verl - Osnabruck
1. FC Kaiserslautern - Wurzburger Kickers,Kaiserslautern - Wurzburg
SV Meppen - Turkgucu Munchen,Meppen - Turkgucu Munchen
Zwickau - TSV Havelse,Zwickau - Havelse
Viktoria Berlin - Borussia Dortmund II,Viktoria Berlin - Dormund II
SV Waldhof Mannheim - 1. FC Saarbrücken,Mannheim - Saarbrucken
Hallescher - MSV Duisburg,Hallescher - Duisburg
Eintracht Braunschweig - Wehen Wiesbaden,Braunschweig - Wehen Wiesbaden
1860 Munchen - SC Freiburg II,1860 Monachium - Freiburg II
FC Viktoria Koln - Magdeburg,Viktoria Koeln - Magdeburg
Karlsruher - Paderborn,Karlsruher - Paderborn
FC Ingolstadt 04 - Jahn Regensburg,Ingolstadt - Regensburg
Hansa Rostock - Dusseldorf,Hansa Rostock - Dusseldorf
Hamburger SV - Holstein Kiel,Hamburg - Holstein Kiel
AIK Skelleftea - Brynas IF,Skelleftea - Brynas
Werder - St. Pauli,Werder - St. Pauli
IK Oskarshamn - Luleaa Hockey,Oskarshamn - Lulea
Hannover 96 - Erzgebirge Aue,Hannover - Erzgebirge Aue
HC Orebro - Vaxjo Lakers,Orebro - Vaxjo
Dynamo Dresden - Sandhausen,Dyn. Drezno - Sandhausen
Farjestads BK - Frolunda HC,Farjestad - Frolunda
Heidenheim - Schalke,Heidenheim - Schalke
Rogle BK - Djurgaardens IF,Rogle - Djurgardens
Darmstadt - Nurnberg,Darmstadt - Nurnberg
Malmo IF - Linkopings HC,Malmo - Linkopings
Leksands IF - Timraa IK,Leksands - Timra
Augsburg - Stuttgart,Augsburg - Stuttgart
Almetyevsk - Yuzhny Ural Orsk,Almetyevsk - Orsk
Ein. Frankfurt - Lipsk,Ein. Frankfurt - RB Lipsk
Lada Togliatti - Sokol Krasnoyarsk,Lada Togliatti - Krasnoyarsk
Union Berlin - Bayern,Union Berlin - Bayern
Bolzano - Klagenfurt,Bolzano - Klagenfurt
Leverkusen - Wolfsburg,Leverkusen - Wolfsburg
Vienna Capitals - Graz,Vienna - Graz
Freiburg - Greuther Fürth,Freiburg - Gr. Furth
Innsbruck - BW Linz,Innsbruck - BW Linz
Dortmund - FC Koeln,Dortmund - FC Koeln
Salzburg - Villach,Salzburg - Villach
Arminia Bielefeld - Mainz,Bielefeld - Mainz
Hoffenheim - Hertha,Hoffenheim - Hertha
Mazatlan K - Atlas K,Mazatlan - Atlas
Queretaro K - Cruz Azul K,Queretaro - Cruz Azul
Cruz Azul - America,Cruz Azul - Club America
Toluca - Leon,Toluca - Club Leon
Gallos Blancos Queretaro - Santos Laguna,Queretaro - Santos Laguna
Juarez - Puebla,Juarez - Puebla
Necaxa - Mazatlán,Necaxa - Mazatlan
CA Youssoufia Berrechid - OCS Olympique de Safi,Youssoufia Berrechid - Olympique Safi
SCCM Chabab Mohammedia - Hassania Union Sport Agadir,Chabab Mohammedia - US Agadir
FK Shkupi - FK Bregalnica Štip,Shkupi - Stip
Zalgiris Wilno - Hegelmann Litauen,Zalgiris Wilno - Hegelmann Litauen
Kedainiai Nevezis - FK Suduva Marijampol,FK Nevezis - Suduva
FK Riteriai - FK Banga Gargzdai,FK Riteriai - Banga Gargzdai
A.D. Cofutpa - Puntarenas F.C.,Cofutpa - FC Puntarenas
Pyeongtaek Citizen - Gimpo Citizen FC,Pyeongtaek Citizen - Gimpo Citizen
Changwon City - Cheonan City,Changwon City - Cheonan City
Gyeongnam - Daejeon Hana Citizen,Gyeongnam - Daejeon
Gimcheon Sangmu - Busan I`Park,Gimcheon Sangmu - Busan
Chungnam Asan - Seoul E-Land,Chungnam - Seoul E-Land
FC Anyang - Bucheon FC 1995,Anyang - Bucheon
AFC Leopards - Ulinzi Stars,Leopards - Ulinzi
Al-Gharrafa SC - AL Wakrah,Al Gharafa - Al Wakrah
Al-Sailiya SC - Umm-Salal SC,Al Sailiya - Umm Salal
Al-Sadd - Al Ahli Doha SC,Al-Sadd - Al Ahli Doha
Celje - MRK Ljubljana,Celje - Ljubljana
Al Arabi Doha SC - Al-Rayyan SC,Al Arabi Doha - Al Rayyan
Al Shamal - Al-Khor SC,Al Shamal - Al Khor
Stavropol K - AGU Adyif K,Stavropol - Adyif Maikop
AL Duhail SC - Qatar SC,Al Duhail - Qatar SC
Koszalin K - Elbląg K,Koszalin - Elbląg
Nagoya Grampus - Cerezo Osaka,Nagoya - Cerezo Osaka
BM Benidorm - FC Barcelona,Benidorm - Barcelona
Kataller Toyama - YSCC,Toyama - YSCC Yokohama
Ringkobing Handbold K - Skanderborg K,Ringkobing - Skanderborg
Grulla Morioka - Fukushima United,Morioka - Fukushima
Herning-Ikast K - Holstebro K,Herning Ikast - Holstebro
Zweigen Kanazawa - Ehime FC,Kanazawa - Ehime
RK Nexe - ŽRK Bjelovar,Nexe - Bjelovar
Renofa Yamaguchi - FC Ryukyu,Yamaguchi - Ryukyu
Montedio Yamagata - Tokyo Verdy,Yamagata - Verdy Tokyo
V-Varen Nagasaki - Thespakusatsu,VV Nagasaki - Thespakusatsu
Tochigi SC - JEF United Ichihara Chiba,Tochigi - Ichihara
Niigata Albirex - Jubilo Iwata,Niigata - Iwata
Mito Hollyhock - Giravanz Kitakyushu,Mito - Kitakyushu
Machida Zelvia - Matsumoto Yamaga FC,Machida - Matsumoto
Kyoto Sanga FC - Omiya Ardija,Kyoto - Omiya
Ventforet Kofu - Fagiano Okayama,Kofu - Okayama
SC Sagamihara - Blaublitz Akita,Sagamihara - Akita
Tochigi SC - Montedio Yamagata,Tochigi - Yamagata
Fagiano Okayama - Niigata Albirex,Okayama - Niigata
FC Ryukyu - Machida Zelvia,Ryukyu - Machida
Tokyo Verdy - Ventforet Kofu,Verdy Tokyo - Kofu
V-Varen Nagasaki - Mito Hollyhock,VV Nagasaki - Mito
Thespakusatsu - Matsumoto Yamaga FC,Thespakusatsu - Matsumoto
Omiya Ardija - Jubilo Iwata,Omiya - Iwata
Giravanz Kitakyushu - SC Sagamihara,Kitakyushu - Sagamihara
JEF United Ichihara Chiba - Renofa Yamaguchi,Ichihara - Yamaguchi
Ehime FC - Kyoto Sanga FC,Ehime - Kyoto
Blaublitz Akita - Zweigen Kanazawa,Akita - Kanazawa
Consadole Sapporo - Shonan Bellmare,Sapporo - Shonan
Vissel Kobe - Vegalta Sendai,Kobe - V. Sendai
Nagoya Grampus - Kashiwa Reysol,Nagoya - Kashiwa
Sanfrecce Hiroshima - Kashima Antlers,Hiroshima - Kashima
Avispa Fukuoka - Oita Trinita,Av. Fukuoka - Oita
Yokohama FC - Sagan Tosu,Yokohama FC - Sagan Tosu
Tokushima Vortis - Cerezo Osaka,Tokushima - Cerezo Osaka
FC Tokyo - Shimizu S-Pulse,FC Tokyo - Shimizu
Yokohama F Marinos - Gamba Osaka,Yokohama Marinos - Gamba Osaka
Kawasaki Frontale - Urawa Red Diamonds,Kawasaki - Urawa
Acre FC -  Petah Tikva FC,Acre - Hap. Petah Tikva
Raanana FC - Bnei Yehuda Tel Aviv FC,Hap. Raanana - Bnei Yehuda
Sektzia Ness Ziona FC - Maccabi Bnei Reina,Sektzia Nes Tziona - Maccabi Bnei Reina
Treviso - Varese,Treviso - Varese
FC Kafr Qasim - AS Ashdod,MS Kfar Qasim - AS Ashdod
Victoria Libertas Pesaro - Trento,Pesaro - Trento
Afula FC -  Kfar Saba FC,Afula - Hap. Kfar Saba
Brescia - Fortitudo Bologna,Brescia - F. Bologna
Umm AL Fahm -  Rishon Lezion FC,Hap. Umm al-Fahm - Hap. Ironi Rishon
Milano - Sassari,Milano - Sassari
Nir Ramat Hasharon FC -  Ramat Gan Givatayim FC,Hap. Ramat Hasharon - Hap. Ramat Gan
Trieste - Napoli,Trieste - Basket Napoli
Derthona - Virtus Bologna,Derthona - V. Bologna
Nof Hagalil FC - Beitar Jerozolima,Hap. Nof Hagalil - Beitar Jerozolima
Brindisi - Venezia,Brindisi - Venezia
Tel Aviv FC - Bnei Sakhnin FC,Hap. Tel Aviv - Bnei Sakhnin
FC Ashdod - Maccabi Hajfa FC,FC Ashdod - Macc. Haifa
Los Angeles Lakers - Cleveland,LA Lakers - Cleveland
Maccabi Netanya FC -  Beer Sheva FC,Macc. Netanya - Hap. Beer Sheva
Portland Trail Blazers - Los Angeles Clippers,Portland - LA Clippers
Ironi Kiryat Shmona FC - Maccabi Tel Aviv FC,Kiryat Shmona - Macc. Tel Aviv
Denver Nuggets - Dallas Mavericks,Denver - Dallas
New Orleans - Sacramento,New Orleans - Sacramento
Wexford FC - Bray Wanderers,Wexford - Bray Wanderers
Miami Heat - Charlotte,Miami - Charlotte
Shelbourne FC - UCD,Shelbourne - UC Dublin
Brooklyn Nets - Indiana Pacers,Brooklyn - Indiana
Cork City FC - Galway United,Cork City - Galway
Toronto Raptors - Orlando Magic,Toronto - Orlando
Cabinteely FC - Treaty United,Cabinteely - Treaty United
Athlone  - Cobh Ramblers FC,Athlone Athlone  - Cobh Ramblers
Panathinaikos - ASVEL Lyon,Panathinaikos - Lyon
AS Monaco - CSKA Moskwa,Monaco - CSKA Moskwa
Finn Harps - Drogheda United,Finn Harps - Drogheda
Anadolu Efes - Żalgiris Kowno,Efes - Żalgiris
Sligo Rovers - Longford,Sligo Rovers - Longford
Zenit St Petersburg - Baskonia,St. Petersburg - Baskonia
Sligo Rovers - Drogheda United,Sligo Rovers - Drogheda
Uniks Kazań - Real Madryt,Uniks Kazań - Real Madryt
Shamrock Rovers - Finn Harps,Shamrock - Finn Harps
Dundalk - Waterford United,Dundalk - Waterford
Radom - Gdynia,Radom - Gdynia
Derry City - Bohemians,Derry City - Bohemian
Lublin - Stargard,Lublin - Stargard
Longford  - St. Patrick's Athletic,Longford - St. Patricks
Bamberg - Alba Berlin,Bamberg - Alba Berlin
Paykan - Zob Ahan,Peykan - Zob Ahan
Wurzburg - Giessen,Wurzburg - Giessen
Gol Gohar Sirjan - Nassaji Mazandaran,Gol Gohar - Nassaji Mazandaran
Gottingen - Oldenburg,Gottingen - Oldenburg
Foolad - Mes Rafsanjan,Foolad Khuzestan - Mes Rafsanjan
Bayreuth - Bayern Monachium,Bayreuth - Bayern
Aluminium Arak - Persepolis,Alum. Arak - Persepolis
Crailsheim - Braunshweig,Crailsheim - Braunshweig
Shahr Khodrou - Naft Masjed Soleyman,Shahr Khodro - Naft Masjed
Bonn - Chemnitz,Bonn - Chemnitz
Sepahan - Havadar,Sepahan - Havadar SC
Ratiopharm Ulm - Frankfurt,Ulm - Frankfurt
Sanat Naft - Fajr Sepasi,Sanat Naft - Fajr Sepasi
Mitteldeutcher - Ludwigsburg,Mitteldeutcher - Ludwigsburg
Esteghlal Tehran - Tractor Sazi,Esteghlal - Tractor Sazi
Hamburg - Heidelberh,Hamburg - Heidelberh
Barito Putera - Persela Lamongan,Barito Putera - Lamongan
KT Sonicboom - KCC Egis,KT Sonicboom - KCC Egis
Samsung Thunders - Goyang,Samsung Th. - Goyang
PSV Eindhoven -  AZ Alkmaar,PSV -  Alkmaar
Mobis Phoebus - LG Sakers,Mobis - LG Sakers
Ajax - SC Telstar,Ajax - Telstar
Helmond Sport - Almere City,Helmond - Almere
Basquet Manresa - Bilbao Basket,Manresa - Bilbao
TOP Oss - NAC Breda,TOP Oss - Breda
Baskonia - Real Madryt,Baskonia - Real Madryt
SBV Excelsior - FC Eindhoven,Excelsior - FC Eindhoven
Breogan - CB Murcia,Breogan - Murcia
FC Volendam - FC Dordrecht,Volendam - Dordrecht
Valencia Basket - Real Betis,Valencia - R. Betis
MVV Maastricht - Roda JC,Maastricht - Roda
Barcelona - Fuenlabrada,Barcelona - Fuenlabrada
De Graafschap - ADO Den Haag,Graafschap - Den Haag
Club Joventut Badalona - Miraflores Burgos,Joventut - Burgos
FC Emmen - VVV-Venlo,Emmen - Venlo
CB Gran Canaria - Basket Zaragoza 2002,Gran Canaria - Saragossa
Den Bosch -  FC Utrecht,Den Bosch -  Utrecht
Obradoiro - CB 1939 Canarias,Obradoiro - Tenerife
Andorra - CB Malaga,Andorra - Malaga
Twente K - SC Heerenveen K,Twente - Heerenveen
Chorale Roanne - Cholet Basket,Roanne - Cholet
Go Ahead Eagles - Fortuna Sittard,Go Ahead - F. Sittard
Provence - Le Portel,Provence - Le Portel
RKC Waalwijk - Cambuur Leeuwarden,Waalwijk - Cambuur
FC Utrecht - Willem II,Utrecht - Willem II
Beijing Ducks - Qingdao Eagles,Beijing Ducks - Qingdao
NEC - FC Groningen,Nijmegen - Groningen
Sparta Rotterdam - Feyenoord,Sp. Rotterdam - Feyenoord
Sao Paulo FC - Un. Brasilia,Sao Paulo - Un. Brasilia
AZ Alkmaar - PEC Zwolle,Alkmaar - Zwolle
Caxias Do Sul - Flamengo,Caxias Do Sul - Flamengo
Heerenveen - Vitesse,Heerenveen - Vitesse
Heracles Almelo - Ajax,Heracles - Ajax
PSV Eindhoven - FC Twente,PSV - Twente
Dzalamidze/Juvan - Krunic/Pattinama Kerkhove,Dzalamidze N / Juvan K - Krunic A / Pattinama Kerkhove L
CF Rayo Majadahonda - Racing Ferrol,Rayo Majadahonda - Ferrol
Hozumi/Zhang - Diatchenko/Panova,Hozumi E / Zhang S - Diatchenko V / Panova A
Linares Deportivo - Barcelona B,Linares - Barcelona B
Wang/Zheng - Lechemia/Santamaria,Wang X / Zheng S - Lechemia E / Santamaria S
Talavera - Valladolid B,Talavera - Valladolid B
Yastremska D. - Paolini J.,Yastremska D. - Paolini J.
Real Madrid Castilla - Villarreal B,Real Madryt B - Villarreal B
Kalinskaya A. - Samsonova L.,Kalinskaya A. - Samsonova L.
Tauson C. - Li A.,Tauson C. - Li A.
CD Tenerife - Burgos,Tenerife - Burgos
Raducanu E. - Kostyuk M.,Raducanu E. - Kostyuk M.
Halep S. - Cristian J. A.,Halep S. - Cristian J A
Alcorcon - UD Ibiza,Alcorcon - Ibiza
Kalinina A. - Kontaveit A.,Kalinina A. - Kontaveit A.
Saragossa - CD Mirandés,Saragossa - Mirandes
Peterson R. - Tsurenko L.,Peterson R. - Tsurenko L.
Valladolid - Eibar,Valladolid - Eibar
Oviedo - Malaga,Oviedo - Malaga
Varillas J. P. - Etcheverry T. M.,Varillas J P - Etcheverry T M
Fuenlabrada - Girona,Fuenlabrada - Girona
Lammons/Withrow - Blumberg/Schnur,Lammons N / Withrow J - Blumberg W / Schnur M
FC Cartagena - SD Ponferradina,Cartagena - Ponferradina
Kovacevic A. - Daniel T.,Kovacevic A. - Daniel T.
CD Lugo - Gijon,Lugo - Gijon
Dellien H. - Cerundolo J. M.,Dellien H. - Cerundolo J M
Huesca - Amorebieta,Huesca - Amorebieta
Escobedo E. - Wolf J. J.,Escobedo E. - Wolf J J
Real Sociedad II - Las Palmas,Real Sociedad B - Las Palmas
Jarry N. - Tabilo A.,Jarry N. - Tabilo A.
Almería - Leganes,Almeria - Leganes
Kozlov S. - Gomez E.,Kozlov S. - Gomez E.
Levante - Granada,Levante - Granada
Gengel/Machac - Sancic/Sitak,Gengel M / Machac T - Sancic A / Sitak A
Rayo Vallecano - Celta Vigo,R. Vallecano - Celta
Bachinger M. - Lacko L.,Bachinger M. - Lacko L.
Real Sociedad - Ath. Bilbao,Real Sociedad - Bilbao
Begemann/Zelenay - Walków/Zieliński,Begemann A / Zelenay I - Walków S / Zieliński J
Getafe - Espanyol,Getafe - Espanyol
Forejtek J. - Halys Q.,Forejtek J. - Halys Q.
Atl. Madryt - Betis,Atl. Madryt - Betis
Cressy M. - Żuk K.,Cressy M. - Żuk K.
Cadiz - Mallorca,Cadiz - Mallorca
Casanova/Collarini - Barrios Vera/Tabilo,Casanova H / Collarini A - Barrios Vera M T / Tabilo A
Barcelona  - Alaves,Barcelona - Alaves
Jung/King - Hach Verdugo/Reyes-Varela,Jung J / King E - Hach Verdugo H / Reyes-varela M
Valencia - Villarreal,Valencia - Villarreal
Mmoh M. - Torpegaard M.,Mmoh M. - Torpegaard M.
Sevilla - Osasuna,Sevilla - Osasuna
Kolar/Vega Hernandez - Caruso/Gaio,Kolar Z / Vega Hernandez D - Caruso S / Gaio F
Elche CF - Real Madryt,Elche - Real Madryt
Otte O. - Marterer M.,Otte O. - Marterer M.
Molchanov/Nedovyesov - Doumbia/Reboul,Molchanov D / Nedovyesov A - Doumbia S / Reboul F
Ionikos Nikea FC - Volos NPS,Ionikos - Volos
Barrientos/Gomez - Galdos/Oliveira,Barrientos N / Gomez A - Galdos S / Oliveira G
PAS Giannina FC - Asteras Tripolis,PAS Giannina - Asteras Tripolis
Barrios Vera M. T. - Kopriva V.,Barrios Vera M T - Kopriva V.
AEK Ateny - Aris Saloniki,AEK Ateny - Aris Saloniki
Van Assche L. - Muller A.,Van Assche L. - Muller A.
Panathinaikos Ateny - OFI Kreta FC,Panathinaikos - OFI Kreta
Janvier M. - Gasquet R.,Janvier M. - Gasquet R.
Lamia - Atromitos Ateny,Lamia - Atromitos
Gaio F. - Sousa J.,Gaio F. - Sousa J.
PAOK Saloniki - GS Apollon Smyrnis,PAOK Saloniki - Apollon Smyrnis
Panaitolikos Argos - Olympiakos Pireus,Panaitolikos - Olympiakos
Gille/Koepfer - Cabal/Farah,Gille S / Koepfer D - Cabal J-S / Farah R
Auger Aliassime F. - Zverev A.,Auger Aliassime F. - Zverev A.
Valenciennes - Auxerre,Valenciennes - Auxerre
Ruud C. - Sinner J.,Ruud C. - Sinner J.
Rodez - Quevilly,Rodez - Quevilly
Murray/Soares - Daniell/Demoliner,Murray J / Soares B - Daniell M / Demoliner M
Pau FC - AC Ajaccio,Pau FC - Ajaccio
Tiafoe F. - Schwartzman D. S.,Tiafoe F. - Schwartzman D S
Nimes - Niort,Nimes - Niort
Rublev A. - Van De Zandschulp B.,Rublev A. - Van De Zandschulp B.
Nancy - Sochaux,Nancy - Sochaux
Bautista Agut R. - Cilic M.,Bautista Agut R. - Cilic M.
Dunkerque - Le Havre,Dunkerque - Le Havre
Alcaraz Garfia C. - Berrettini M.,Alcaraz Garfia C. - Berrettini M.
Dijon - Paris FC,Dijon - Paris FC
Gonzalez/Molteni - Golubev/Nys,Gonzalez S / Molteni A - Golubev A / Nys H
SM Caen - Grenoble Foot 38,Caen - Grenoble
Struff J. L. - Shapovalov D.,Struff J.L. - Shapovalov D.
CA Bastia - Amiens,Bastia - Amiens
Toulouse - EA Guingamp,Toulouse - Guingamp
Clermont Foot - Marsylia,Clermont - Marsylia
Brest - Monaco,Brest - Monaco
Troyes - Rennes,Troyes - Rennes
Strasbourg - FC Lorient,Strasbourg - Lorient
Montpellier - Nantes,Montpellier - Nantes
Bordeaux - Reims,Bordeaux - Reims
Angers - Nice,Angers - Nice
Olympique Lyon - RC Lens,Lyon - Lens
Metz - St. Etienne,Metz - St. Etienne
PSG - Lille,PSG - Lille
Kuopio PS - HJK Helsinki,Kuopio PS - HJK Helsinki
FC Inter Turku - Seinajoen JK,Inter Turku - Seinajoen
Monza K - Conegliano K,Monza - Conegliano
HIFK - Ilves Tampere,HIFK - Ilves
AC Oulu - KTP,Oulu - KTP Kotka
Monza - Taranto,Monza - Taranto
Haka Valkeakoski - IFK Mariehamn,Haka - Mariehamn
Trentino - Civitanova,Trentino - Lube Civitanova
FC Lahti - Honka Espoo,FC Lahti - Honka
Pallavolo Padova - Ravenna,Padova - Ravenna
Piacenza - Power Volley Milano,Piacenza - Milano
Hawassa Kima FC - Cafe Sidama,Hawassa - Sidama Bunna
Prievidza - Trencin,Prievidza - Trencin
Nomme United - FCI Levadia II,Nomme Utd - Levadia U21
Tulitsa Tula K - Dynamo Krasnodar K,Tulitsa Tula - Krasnodar
Nomme Kalju - FCI Levadia Tallin,Nomme Kalju - Levadia Tallin
Trans Narva - Tallinna FC Flora,Narva - Flora Tallin
Dinamo-Lo - Ufa,Dinamo-LO - Ufa
Paide - Tallinna JK Legion,Paide - Tallinna Legion
Legionowo K - Radom K,Legionowo - Radom
Mushuc Runa - Deportivo Cuenca,Mushuc Runa - Cuenca
Warszawa - Polit. Lublin,Warszawa - Lublin
